,Skill: PTC Windchill,Skill: Strong Academic Record,Skill: Valves (Piping),Skill: Solid-State Drives,Skill: Blogs,Skill: Ecology,Skill: Microsoft Teams,Skill: Risk Awareness,Skill: Orthopedics,Skill: Hydraulics,Skill: Financial Sales,Skill: Raiser's Edge NXT,Skill: Medical Ventilators,Skill: Information Systems,Skill: Team Foundation Server,Skill: Equipment Calibration,Skill: Human Capital,Skill: Logo Design,Skill: Strategic Sourcing,Skill: Account Management,Skill: Team Effectiveness,Skill: Risk Mitigation,Skill: Articulate Storyline,Skill: Technology Strategies,Skill: Organizational Architecture,Skill: Security Testing,Skill: Technical Sales,Skill: Relational Databases,Skill: Instructional Strategies
2023-11-01,0.0003005321625461055,-6.356294815953946e-05,3.1867996888725125e-05,0.0005978170755386884,0.05383225463301379,-3.831850842878493e-05,0.0013474415068940675,-6.876418582016238e-20,0.007048346816787836,0.09622018312615542,-0.020326154610409326,3.739453799611606e-05,2.208511015937886e-05,0.002884169770141955,-1.0717153987986719e-05,1.7874207400985206e-05,0.0006054853539900671,-1.1608441975019303e-05,1.0778073277257632e-05,0.00027061289947750527,0.0010229469991814171,7.98655814336796e-05,0.005554604762992311,0.00033854552176150243,0.00048813141280055274,0.09622018312615542,-0.0001388442195795861,0.00041086581758039277,0.013097989220232139
2023-12-01,0.00037237034005527226,-8.972581770362364e-05,2.3066253423187663e-05,0.0006251001910511592,0.0792111217401632,-3.873843403543042e-05,0.0014384542460068295,-6.883084691380187e-20,0.007038168054982401,0.22725718721131055,-0.020906717917922653,4.7891718902889895e-05,2.3746681523944883e-05,0.0029486300721192514,-1.2644887979021019e-05,2.1423318422766956e-05,0.0005101988160071853,-1.5388474085337305e-05,7.136255331417736e-06,0.00034441061251796513,0.0011456967524022357,4.878454723421465e-05,0.005193778112778688,0.0003709426352651037,0.00046607976909935516,0.22725718721131055,-0.0001454917025837334,0.0004424157328273606,0.012533664217035119
2024-01-01,0.00041694924226631943,-0.00010891220568116081,1.2646125212055758e-05,0.0006711138974412282,0.11688286495929852,-1.4950011422968587e-05,0.0015808380653842672,-6.883467435246755e-20,0.006810872027331919,0.4312246408853565,-0.011355474830569574,6.292013115240231e-05,2.5035501029746825e-05,0.003013653413917323,-1.447728993462503e-05,1.2938302404790232e-05,0.00040421007706833555,-6.917781740637208e-06,-1.3350734114692554e-05,0.00043887017542955256,0.0013047758450817147,2.065199575535111e-05,0.005092698325612379,0.0004038953383466503,0.00046699140442572396,0.4312246408853565,-0.0001452362973173806,0.0004639188026532321,0.011992699726034142
2024-02-01,0.00042473761054934444,-0.0001218880946932339,6.139834203511917e-06,0.0007348650272111156,0.1766029172314306,1.3546171876970163e-05,0.0017463312989135396,-6.877329207313634e-20,0.006592989324855196,0.6444360802971957,0.017801632828603618,7.599793696002715e-05,2.4389572911903505e-05,0.003160266630348835,-2.0107893754875324e-05,-6.675895972062045e-06,0.0002827682095174844,7.876228027861552e-06,-4.705661808946998e-05,0.0005325726652141466,0.001470142303831792,2.584278371862246e-06,0.005188464808962539,0.0004311158132330888,0.0005128791483242476,0.6444360802971957,-0.0001341975781159607,0.0004839770923918692,0.011682568274547122
2024-03-01,0.0004113762943064348,-0.00013875317526642684,4.847931829979512e-06,0.0007910324916614613,0.27209531079880706,3.06709742247173e-05,0.0018681005858679576,-6.877028793511061e-20,0.006583226585143414,0.622460765237836,0.08000941650949689,8.778277884261957e-05,2.182565967941466e-05,0.003323917165766888,-2.5008844082112882e-05,-2.578847353287676e-05,0.0001610358326236312,1.6900480831344193e-05,-8.68947736101059e-05,0.0005989332838479505,0.0016230312596137695,-3.588514985557923e-06,0.0053332174880244615,0.00044209702307520995,0.0005589432365285675,0.622460765237836,-0.00011408900466041414,0.00047645862435848535,0.01167433599693994
2024-04-01,0.00038566760916176944,-0.00016441351203248529,1.587198446070076e-05,0.0008502824175314822,0.41936643183981903,4.423550411829963e-05,0.0019629588431385367,-6.879021325626795e-20,0.006846144320427193,-0.2343600448584274,0.19361861439467937,9.89366340667275e-05,2.0310237853028472e-05,0.003468768938513915,-2.566835316563764e-05,-3.3720310736748394e-05,7.745520126967295e-05,1.4599697566607457e-05,-0.00012528913607182094,0.0006205626973903641,0.0017812291103824925,5.16683840075349e-07,0.005318831204555312,0.00044804975431834526,0.0005541652316366158,-0.2343600448584274,-8.290860512525543e-05,0.00045269804596325254,0.011831517821170128
2024-05-01,0.0003685636163767217,-0.00018281913187803098,3.920825875989958e-05,0.0008835679532678438,0.6393230536579639,7.169335302047771e-05,0.002031809408986794,-6.881658798559805e-20,0.007275389021704271,-3.116137408570286,0.38143806483578424,0.0001043492301415278,2.3221905904930565e-05,0.003530644831028879,-1.7951184512365346e-05,-2.8905728820271517e-05,3.125504428921379e-05,7.372017919611036e-06,-0.00015365014071456594,0.0005966643652725567,0.0018799394745536773,2.4007109749951988e-05,0.005016182970674167,0.000454173035969584,0.000513892165613144,-3.116137408570286,-4.579245073163662e-05,0.000458525797948584,0.011995166569567358
2024-06-01,0.00035681828374716797,-0.0001882323533084576,6.433249457570125e-05,0.0008954769798702413,0.9679479285226693,0.00010765062406913021,0.0020925903839548016,-6.88669458680298e-20,0.007720173567159555,-9.930744382951062,0.6644513835886345,0.00010778306875800083,3.1419376358339234e-05,0.0035365094246830337,-7.05111044229678e-06,-1.9928485349834165e-05,8.935348525154112e-06,8.830006925666602e-07,-0.0001685121431890921,0.0005495464524181071,0.0018958620644999808,5.84727899205927e-05,0.0045620728168704215,0.00045708558032359753,0.00045872709201888375,-9.930744382951062,-1.044046639066509e-05,0.0005018833838633648,0.01219544679862826
2024-07-01,0.00033601634376888485,-0.0001931442374540684,7.725992643969444e-05,0.0009346424111138648,1.4699299950038354,0.00011678152358547225,0.0021641704409049826,-6.888719091538012e-20,0.007973509013079852,-22.80545999472947,1.0447771487047,0.00010848764834162977,3.09967325878294e-05,0.0035701320425684927,6.760784847304129e-06,-9.61793123790079e-06,6.503358451915436e-07,-6.528418768146354e-06,-0.00016802607168936424,0.0005038461803589913,0.00190059591067025,9.820116027624413e-05,0.004213279897837848,0.0004745890455361122,0.00040771070228023834,-22.80545999472947,1.9897783023867536e-05,0.0005473496783037075,0.01246900796996299
2024-08-01,0.0003102809218845643,-0.00019782898374575547,7.628023717868298e-05,0.000948235430001841,2.2483365873353858,9.643390873122311e-05,0.002219956827447924,-6.89006125151648e-20,0.007960040934056055,-41.975927868066464,1.475542617739966,0.00010871667603478709,1.9999015991819034e-05,0.003672525131013,1.7496596759161218e-05,-5.022397015997708e-06,-2.716178546393537e-06,-1.3599339903578892e-05,-0.00015999005367419353,0.0004743927347740937,0.0019336929908250788,0.00014661457670442872,0.00414986654353534,0.0005090880552063407,0.00035792773604365063,-41.975927868066464,3.6513487177390776e-05,0.0005592694613881517,0.012764829899739323
2024-09-01,0.00025911312524144146,-0.00018674985029038023,7.394864531279664e-05,0.0009177094684951044,3.4506346411146755,8.623610200347337e-05,0.0022933206832710614,-6.890138786361488e-20,0.007660648457361613,-60.460897668337836,1.8163931798815187,0.00010985811339185673,8.219025806773716e-06,0.003743065624573375,2.2816111966372744e-05,-7.466389622943568e-06,-5.917375808775407e-06,-1.4894588077463543e-05,-0.0001548257189533783,0.0004614439293219578,0.0019968730267268114,0.00019208674661060359,0.0043468459237838855,0.0005522086814060431,0.0003478317063085656,-60.460897668337836,4.376739887675883e-05,0.0005343232751351681,0.013061800568344703
2024-10-01,0.00019569315976147194,-0.00016189921770011088,6.718624901462873e-05,0.000876741209725024,5.284723655045383,0.00010804528797076072,0.002375788890497226,-6.88940265717573e-20,0.007245149390389164,-53.28111582668815,1.7713312611770868,0.00011002039258618218,3.820064433019462e-06,0.0037172051829044857,2.6608034383812536e-05,-1.1919181980795388e-05,-9.281027025584009e-06,-1.026530193656186e-05,-0.00014938890736901285,0.0004550842904399333,0.0020501429489546787,0.0002321230056478373,0.004647936218012385,0.0005897044709470237,0.00039053074313223635,-53.28111582668815,4.904607942708201e-05,0.0005153871145157585,0.013356865317090605
2024-11-01,0.00011337857723275337,-0.00011063543970039929,5.8249949885803475e-05,0.0008831057816420568,8.063914077940314,0.0001440433416853559,0.0024821040993113024,-6.889210086254015e-20,0.006954646263543538,40.312027273785425,0.8036958531698373,0.00010636650711139943,4.050343258512045e-06,0.0036117476200334822,2.8315008284024558e-05,-1.5490148822772176e-05,-1.60525110534396e-05,-6.4044851308610356e-06,-0.00013934489414568874,0.00043616889541351017,0.0021202920740070958,0.0002575843383717905,0.004926949451515334,0.0006019788032571713,0.0004601393145341084,40.312027273785425,6.843077353303962e-05,0.0004964134864233739,0.013592093570124203
2024-12-01,4.625610725111261e-05,-3.6041050424290966e-05,5.789495932121139e-05,0.0009105340697677013,12.288591548184833,0.000155640652401208,0.0026144744244821516,-6.889133144306416e-20,0.006920141741885949,337.8168621102386,-1.970503012380406,0.00010029810167532027,1.4935700857810391e-06,0.00349480786560961,3.348852046164777e-05,-1.547578718328253e-05,-8.374058714484837e-06,-4.587440273898795e-06,-0.00012334659449863774,0.0004223437764480202,0.0022143542109400328,0.0002602110554932161,0.0050904659827787704,0.0006015814035663808,0.0005406209722959828,337.8168621102386,0.00010919892121106977,0.00045097947973695297,0.013643075107971603
2025-01-01,9.680936318402181e-06,1.5580523468025447e-05,6.549726869903839e-05,0.0009430607732948697,18.75417201661399,0.00013171254342925776,0.0027039548309916927,-6.889407543394399e-20,0.007181005220188002,1019.5244663411689,-7.881240685510507,9.149803926346342e-05,-2.415316643653884e-06,0.0033812945542414114,3.9560320402443896e-05,-1.1657053317318158e-05,2.2301084782038448e-05,-1.4724731174721968e-06,-8.936217453901267e-05,0.0004243090114250169,0.002325691970593256,0.0002473148344509665,0.005107106091496418,0.0006109500839489675,0.0006039698231354949,1019.5244663411689,0.0001667129973259613,0.0004005065083438285,0.013450540101144902
2025-02-01,2.9758357587660175e-07,3.635118417801127e-05,8.092340281698722e-05,0.0009618531646525064,28.676392480931305,0.00011178765431798886,0.002764163598860057,-6.889897514338089e-20,0.0075766680740621825,2272.4236460505895,-18.711876953734944,7.78866054124554e-05,-2.6115589896776635e-06,0.003300686680229395,5.215341545935307e-05,-5.84433266592239e-06,8.900238285470006e-05,2.8731792276082637e-06,-3.160237708528357e-05,0.0004471227496151225,0.002437455248073245,0.00021921344626719966,0.005009042385318594,0.000643603912347427,0.0006230827162565127,2272.4236460505895,0.000233777520164777,0.0003638156752906305,0.013074051645632755
2025-03-01,1.0551178653421295e-05,5.150896070086154e-05,0.00010465074431001675,0.0010089662833164476,43.86446284412993,0.0001257513842699077,0.002861034004833378,-6.890180511706299e-20,0.007925015771414103,4074.5389925762447,-36.46916437455915,6.659931815591953e-05,7.597654351295613e-07,0.00328446829199489,6.645078467356683e-05,-3.3192710675958054e-06,0.00018018443463929185,3.82323360149889e-06,3.8857794136949625e-05,0.0004980985857451839,0.002493994308209543,0.00017803698114180605,0.004906583688577623,0.0007097655060625381,0.0006065108335296565,4074.5389925762447,0.00029257960676317194,0.00037721174573702066,0.012599793466466315
2025-04-01,2.2152904574351676e-05,8.384983745093397e-05,0.00012495688483483684,0.0010594382792394937,67.02783560170982,0.00014534379533479843,0.0030173638035219073,-6.890394020006472e-20,0.00806109118107489,5654.8196954474715,-62.706900588045826,5.477390534718005e-05,1.505882996545092e-06,0.003288575115090956,7.001868140027142e-05,-2.2771161263683535e-06,0.0002621643225354188,-9.518413090157037e-07,0.00010889803588913239,0.0005590802653291438,0.0025453783821618287,0.00012840180568791042,0.0049225446486873764,0.0007788702453354377,0.0005744250647045363,5654.8196954474715,0.0003340952337008263,0.00042190699080593366,0.012120771275085856
2025-05-01,3.2684783204508925e-05,0.0001303234291910187,0.0001327220534565582,0.0011192420424427417,102.31992587667887,0.0001244133539290267,0.0032213779641447186,-6.890420480233459e-20,0.007917357510371432,4423.673495679762,-97.1173775991309,4.3013569689098104e-05,-3.882388123351366e-06,0.0032541102033635354,5.93327574955718e-05,-8.531572857091763e-07,0.0003202083536579455,-6.676036552446025e-06,0.00017356366908130163,0.0006246506576904822,0.0026424047482288223,8.35601501984905e-05,0.005088964631129021,0.0008391430548246618,0.0005491457677920827,4423.673495679762,0.00035464710976287764,0.0004558437930566273,0.011721797015049228
2025-06-01,3.957626295395992e-05,0.0001885783118368658,0.0001223161627370666,0.0012184000652900855,156.18504731134928,6.581811868765824e-05,0.0033965145015053847,-6.890353011150719e-20,0.0074865230011321145,-5715.669083628832,-134.99785208213353,2.9085550711317274e-05,-1.0990653521075573e-05,0.003162343616375666,4.587010575534385e-05,4.3445127769412605e-06,0.0003577086058112666,-6.666952832912079e-06,0.00023497551939418045,0.0006575561336718321,0.002763505026248134,4.549946884739939e-05,0.0053709646399713205,0.0008914593150621952,0.0005458963457994427,-5715.669083628832,0.00035444335757792796,0.00046145620894777066,0.01146165268027987
2025-07-01,6.393403464823892e-05,0.00026138398819248624,0.00010019730539040241,0.0012624113022969038,238.5540390433018,2.8053358779355953e-05,0.003584976016678627,-6.890311319665798e-20,0.007022265377778792,-36232.12089766082,-163.09227130974784,1.3591583974205753e-05,-1.3050159365896643e-05,0.003003659076066867,3.662672451911284e-05,9.851768421926612e-06,0.0003822716254684991,2.2831803223218378e-07,0.0002902227428951419,0.0006383994626444782,0.0028762376539029737,1.5740081005687023e-05,0.005714626535987223,0.000930361612449168,0.0005579143399554407,-36232.12089766082,0.00033662799904085464,0.0004356219165900526,0.011350061772355188
