,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2023-11-01,0.3282204003338431,0.6522117259559725,0.39919206783120287,0.008549908857845324,0.4356444632737515,0.4230971312845293,-0.06658615820159247,0.06954879329104978,0.02805425722115687,0.347471955952369,0.01043458104038135,0.13053061150508408,0.2377920434174228,0.09094790191465812,0.12287672380465042,0.06108564906877007,0.04101850541071475,0.2179757084750311,0.5521938836390942,0.6801184708572683,0.168492326101197,0.007410335717795324,0.22626098243528864,0.014540362076865834,0.00922482199175513,0.013807287121530062,0.009219045300219032,0.049055368061457466,-0.0180546317127967
2023-12-01,0.32777048829960514,0.6526526008286667,0.39662357116969343,0.00785157331525993,0.43734854957919367,0.4273437949778861,-0.2206744375528381,0.0706291275531518,0.02878963358434883,0.3450200195675974,0.00814201387064855,0.13078566059485724,0.25003543037319886,0.09750276851337603,0.1229679420023535,0.06108218870234459,0.040295665902024436,0.2153245399119502,0.5608268911318226,0.6878695566396549,0.1678587708415856,0.007048367665531748,0.24548230710386987,0.01667661186866936,0.008896085221182338,0.013773601345617129,0.011518873112283442,0.0483542469693246,-0.02428321503809875
2024-01-01,0.3253880582692543,0.6515268212421232,0.3946805784335941,0.007214205255405358,0.439960057833379,0.42665548946390386,-0.42527436722658796,0.07168155718420713,0.029743704722346147,0.3399596314858714,0.006091438819052521,0.13263050468105392,0.26398129486591226,0.1041392993093834,0.1228034904579468,0.06108306052653184,0.039925950320980716,0.2127995801610345,0.5634654498471776,0.6947771531035218,0.16724310730690037,0.006814847866782635,0.2671505157654142,0.018577261926185043,0.008581157385351453,0.01389876759250116,0.014364123147774849,0.04771686547046419,-0.03139351922506813
2024-02-01,0.3227310004184569,0.6509018558289659,0.39345133870369337,0.006706891907636937,0.44285490084514934,0.4177671589693156,-0.69557956339944,0.07269458868741617,0.031001035696218805,0.33500673227629085,0.004338184898451385,0.13628361987941068,0.2790342400418311,0.1105189596669644,0.12115994536324562,0.06108704753690425,0.039964864475380196,0.2105917934999629,0.5568479655198827,0.7006872229305494,0.16664561997569527,0.006831107168968194,0.29134869689496784,0.020159937120568155,0.008287309779667731,0.0135825038795307,0.017867765354267644,0.04657795703283118,-0.03981595997178457
2024-03-01,0.3213936853676539,0.6506015762190074,0.39298553503982714,0.0063941734041294135,0.444092309265514,0.4013328730983259,-1.0511913872990921,0.07365697368618929,0.03242900358583578,0.3345037124818203,0.0029333831256742326,0.13950601010847338,0.29476148987871764,0.11635062610002178,0.11937477096701851,0.0610930040048283,0.04039966236004856,0.2088599878777652,0.5429173263225622,0.7054553022899201,0.1660665226527183,0.007227923676027627,0.318070691655761,0.02141801154877712,0.008021427685120828,0.012862137932566848,0.022146320243659284,0.04496032199375341,-0.05028238674606792
2024-04-01,0.32286571429391103,0.6515170825937158,0.3932933904006801,0.006311748921476866,0.4417101304880784,0.3820388037253708,-1.5177791955198967,0.07455798667318991,0.03371476548059933,0.3406871460927754,0.0019230693065542624,0.14203764680412398,0.31062864353475994,0.12136756664901313,0.1196416840436419,0.06109987309167603,0.04115745951427076,0.20771504903514904,0.5289954073076988,0.7089494080451497,0.16550596330959175,0.007431403680563047,0.3471392667532022,0.022397607381118956,0.007789845491776692,0.012037806177736641,0.027350157166751987,0.043520163182575886,-0.06350186474624685
2024-05-01,0.32568345928520676,0.651775909216412,0.3943466572047796,0.006447165669445545,0.4351002673964083,0.36634641114455935,-2.128897940407845,0.07538765669769949,0.034489587455798075,0.3523100701276344,0.0013472972761835646,0.14443990809010498,0.32590263210020487,0.12527596960300505,0.1190518957515657,0.061106701267885685,0.042122244047207505,0.20721225655328085,0.5239336528950382,0.7110528685492628,0.16496402873158275,0.006944031306529933,0.37859806357983206,0.023164242203139992,0.0075981934530599815,0.01155303383267382,0.03369598363767633,0.04182873858943747,-0.08009323713962033
2024-06-01,0.3261129610171933,0.6510057945067653,0.3960813850418036,0.006738523755789191,0.42567784212010573,0.3589654891453654,-2.9280541150699944,0.07613695523419912,0.03447934077282248,0.3663402687474605,0.0012392756279835451,0.14616889792314447,0.3397888694868957,0.12769798249629982,0.11519005054800625,0.061112649448805914,0.04315702157108929,0.20735131189159764,0.5318907208228716,0.7116670264632263,0.16444074897282762,0.0063089570258144986,0.4129248005452639,0.023772042966862666,0.007451259591272652,0.011194861629343711,0.04148293338645368,0.040270552483390384,-0.10078121917482402
2024-07-01,0.3182603568836433,0.6512546988759609,0.39840227915906906,0.007093514719882663,0.4164907635470334,0.3600637545152549,-3.9713628164610504,0.07679794275419641,0.033611948096812116,0.3801845924224466,0.0016245444461072556,0.14715945281777446,0.35169775672686854,0.12814256742618077,0.10924733139296823,0.06111700084024482,0.04412691991835041,0.20808268296269422,0.5481417124572893,0.7107137617922108,0.16393610162270866,0.006172512385012201,0.4506191036450271,0.024242625401421677,0.007352869967788592,0.010193792115256652,0.05108975655215366,0.039041117734695305,-0.1265448640182812
2024-08-01,0.3056282842109169,0.6513435442551643,0.4011883921904359,0.007419663638697095,0.4110103229395238,0.3649618815247084,-5.331245263974513,0.07736387687937879,0.0320372181242008,0.39240714380433006,0.00252021133360111,0.14764291237405963,0.36149107323290375,0.12604831212534873,0.10584950621816615,0.06111916556157237,0.044919403117794146,0.2093182732746734,0.5608615368943324,0.7081377839616836,0.16345001588638192,0.006189331583107917,0.4916694044043187,0.024565977217938975,0.007305790148793033,0.008723391835237973,0.06296748183858311,0.038023456643608844,-0.15854080630534584
2024-09-01,0.2954788169430157,0.6493652018972358,0.4042998361094636,0.007651504773067065,0.4117647369941936,0.3667075649960595,-7.101582762155859,0.07782928533400682,0.03005729677991467,0.40246290245495164,0.003934268002741815,0.14779188104449198,0.36958955557438244,0.12090344243524961,0.10540636674262541,0.06111868218187331,0.045458661141838164,0.210944251489164,0.5587770401776524,0.7039086432804451,0.16298237648272487,0.0061725169314146245,0.5356842608165543,0.024730009086371962,0.007311650247156871,0.007553312580391535,0.07764585275879851,0.03748035433083852,-0.19797436920295347
2024-10-01,0.29082017906977464,0.6478825860348897,0.4075851627258285,0.007763728916588282,0.4195159358868348,0.36022353696126974,-9.404679057930307,0.07819000718213723,0.028005768689800023,0.4107551408578547,0.0058650098020326825,0.14729917991244756,0.376878284793123,0.11238325633270474,0.10528269080709395,0.06111521636405511,0.04571253261540806,0.21283405984141784,0.5398986504410559,0.6980224145765732,0.16253302736321348,0.005945168471129592,0.5826295300602679,0.02476249425544025,0.007370895412538178,0.007047409325373701,0.09576147082357518,0.037152897894813866,-0.24617605721278524
2024-11-01,0.2901667370458862,0.6497935668363314,0.41088904048235625,0.007767890586576655,0.43334335926164547,0.34567736688829626,-12.400395299109844,0.07844320600180535,0.02613268957786986,0.4188478875300936,0.008300580769530483,0.1462898491731387,0.384430910490952,0.10042449923000402,0.10240322337164756,0.06110855686227811,0.045691726992472856,0.2148600486045637,0.5149454165370286,0.6905030091461579,0.1621017752554506,0.00564736200730148,0.6332940268184015,0.024752372435361436,0.0074827630860028,0.0070474213055098725,0.11810114876279999,0.03683009753436496,-0.3048802301958471
2024-12-01,0.2895434135767004,0.6545086872225687,0.4140598532239777,0.007698372523653234,0.45149187825322123,0.32898924721821643,-16.29795006038853,0.07858735870387357,0.02454477006698053,0.42869756143254756,0.011218666128371156,0.14473531102495463,0.3931725534283801,0.08520265206625499,0.0991420625064471,0.061098609159143634,0.04544239582664053,0.21690273682122518,0.5020164924636039,0.681403075409545,0.16168839303525404,0.0052918760258598325,0.688926123653312,0.024828719676509042,0.007645287744461372,0.006795465208311787,0.14564741772537407,0.036774729040965286,-0.3764759822802423
2025-01-01,0.28745036751023056,0.6584212908077403,0.41695686248163827,0.007596624400700164,0.47244678725541067,0.3189186730809556,-21.371102421461863,0.07862222365122758,0.023220510259223386,0.44094978938317453,0.014586352608065088,0.14257232419680788,0.4036464420657778,0.06704348534016341,0.09874642882138816,0.06108538706054763,0.04503406385371517,0.21885726386736537,0.5148030135756476,0.6708044537954712,0.16129262293137372,0.005128377724427285,0.7504922047413477,0.025106748172311635,0.007855333247065758,0.0065357507143679276,0.17961867297055203,0.036724561318356067,-0.4640916353201312
2025-02-01,0.2834850133626401,0.661323473036888,0.41945660728755085,0.007500486087054538,0.4956242031067182,0.3221569770594065,-27.977729107942718,0.07854879158634055,0.022084220809503834,0.4539499242749737,0.01836017463731126,0.13952915506140479,0.41598837658759835,0.04632931312930523,0.10210013959051778,0.061069002588008764,0.0445454493063584,0.2206370834926884,0.5515804198027946,0.6588181573237029,0.16091417956704648,0.00465825067016749,0.8183826863562386,0.02563331673266056,0.008108652274065415,0.007150575566286156,0.2215086278683087,0.03638691283698772,-0.5716127176863711
2025-03-01,0.27835771858033,0.6654569758211748,0.4214582625110294,0.007440245084909869,0.5213335977353747,0.3391664408841821,-36.58516195536724,0.0783692226489892,0.021097173330238545,0.46470532037102075,0.02248636138229968,0.13670481355618946,0.4300780147655755,0.023445747996520605,0.10598550667150376,0.06104965452085285,0.04405074540341687,0.22217530591727802,0.5930184022349729,0.6455838560691569,0.16055275284271217,0.003947129877339032,0.8927543157308777,0.026363102873524544,0.008399971732496219,0.008259171529065506,0.27313876959346645,0.0362906441576291,-0.7037831916071761
2025-04-01,0.27301445058781604,0.6668657592888725,0.4228877354530783,0.007438652550312418,0.550113845547742,0.3633073756517717,-47.80309150855533,0.0780867724805987,0.020319427997576557,0.47093780177794853,0.02690129588533889,0.1348985580934889,0.44572244615595435,-0.0012160079375034966,0.11007712705189376,0.06102761594431054,0.04360854968572664,0.22342429240096132,0.6122366856457311,0.6312688510867248,0.1602080106643115,0.0033257951965970844,0.9740021875249312,0.027177087994781884,0.00872310240647859,0.009591893841246335,0.3367369376587029,0.036766837102853195,-0.8663775754849986
2025-05-01,0.27077128151070434,0.6642111203410285,0.42370034776861326,0.0075108442884002785,0.5819065490427192,0.3840622768508487,-62.42640045090139,0.07770571008727857,0.0199128061113365,0.4721981578291675,0.03153219329061569,0.1335445497719797,0.46271440291750965,-0.02721173205684222,0.11327562135243406,0.0610032211549619,0.04325492796663742,0.22435415805431466,0.5925032382829698,0.6160665313626117,0.15987960152166195,0.0033941730255590222,1.062956752342658,0.027933075821546555,0.009071070566551678,0.011064218288508513,0.4150464696825452,0.037977025129488036,-1.0663396680264612
2025-06-01,0.27222426047882975,0.658875109247435,0.42388202220018717,0.007661971350341704,0.6156082488898104,0.39279598701798735,-81.49100318884722,0.07723122978908645,0.0200848283522841,0.4692000597617888,0.03629800043444939,0.13323918075961472,0.48070052034386623,-0.05397898942102286,0.11435949566030816,0.060976852262778575,0.043001236996916034,0.22495077169587308,0.5413902965012869,0.6001943158270322,0.15956715692146675,0.003884873154505163,1.1609403841546395,0.028523969722329914,0.009436268735459665,0.013079829303212534,0.5114614419960406,0.03917963374353643,-1.3119157531045957
2025-07-01,0.27541209514023957,0.6565410924794093,0.4234489674825343,0.007883429454341166,0.6493037295878398,0.3878433262664368,-106.3466802673614,0.07666935923547229,0.02100103561460812,0.46252407127352013,0.0411105140405705,0.13390002650500737,0.49893182485009613,-0.08078935110025905,0.1127197645320333,0.06094892581012482,0.042836465638408275,0.22521369741143607,0.4902619529431168,0.5838910912934283,0.15927029367955417,0.004513090881239629,1.2699101632875236,0.02891702971714294,0.009810622349304951,0.015209875868609998,0.6301822697908487,0.04016505140816408,-1.6129711743021338
